METHOD,PARAMS,TIME,CI,CI_CENS,IBS,IAUC,CRIT,CI_mean,CI_CENS_mean,IBS_mean,IAUC_mean,table_path
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_hazard', 'max_features': 0.7, 'min_samples_leaf': 25, 'mode_wei': 'exp', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",19.34606122970581,"[0.59273767, 0.63567434, 0.59270206, 0.60663073, 0.59450892]","[0.66854824, 0.7022234, 0.62602089, 0.66016914, 0.65893248]","[0.18106851, 0.23013371, 0.17331266, 0.16624761, 0.14766384]","[0.6770603, 0.76871113, 0.60905217, 0.71611575, 0.69803094]",weights,0.6044507431346063,0.6631788323269462,0.1796852662967026,0.6937940555661343,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_hazard', 'max_features': 0.7, 'min_samples_leaf': 25, 'mode_wei': 'exp', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",25.44580125808716,"[0.59554309, 0.63594321, 0.60371883, 0.6128841, 0.59864603]","[0.67939672, 0.70592906, 0.63912631, 0.67687706, 0.66361283]","[0.18202589, 0.22862782, 0.17222858, 0.16214606, 0.14640552]","[0.70290271, 0.75182892, 0.61520605, 0.74218895, 0.71447921]",weights,0.6093470526154122,0.6729883953247701,0.178286774836025,0.7053211695517537,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_hazard', 'max_features': 0.7, 'min_samples_leaf': 25, 'mode_wei': 'exp', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",30.67164754867554,"[0.59273767, 0.63567434, 0.59270206, 0.60803235, 0.59450892]","[0.66854824, 0.7022234, 0.62602089, 0.66769802, 0.65893248]","[0.18106851, 0.23013371, 0.17331266, 0.16354246, 0.14766384]","[0.6770603, 0.76871113, 0.60905217, 0.7281478, 0.69803094]",weights,0.6047310665847411,0.664684607904504,0.1791442353406563,0.696200465777644,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_hazard', 'max_features': 0.7, 'min_samples_leaf': 25, 'mode_wei': 'exp', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",41.61010003089905,"[0.59554309, 0.63443751, 0.60371883, 0.62242588, 0.59886095]","[0.67939672, 0.69348862, 0.63912631, 0.68667492, 0.6654053]","[0.18202589, 0.22901499, 0.17222858, 0.16028448, 0.14704728]","[0.70290271, 0.75832386, 0.61520605, 0.75491722, 0.71393404]",weights,0.6109972514021529,0.6728183716697607,0.1781202442550074,0.7090567775126205,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",53.9391348361969,"[0.64799915, 0.67057432, 0.59103611, 0.62080863, 0.59552977]","[0.73399189, 0.71907535, 0.61766382, 0.6720297, 0.673571]","[0.16562607, 0.21477129, 0.18493726, 0.16452705, 0.15561742]","[0.66507468, 0.62804299, 0.49028956, 0.69194549, 0.57539032]",weights,0.625189594943426,0.6832663513259248,0.1770958198762799,0.6101486108085508,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",70.32438802719116,"[0.6149693, 0.62508066, 0.57899828, 0.60291105, 0.59171502]","[0.68389487, 0.67425446, 0.60246914, 0.65573432, 0.64528978]","[0.17275284, 0.23102326, 0.19041135, 0.17400434, 0.14912857]","[0.69019629, 0.59169214, 0.43723603, 0.66592998, 0.62005702]",weights,0.6027348631541778,0.6523285129172771,0.1834640720974216,0.6010222925723446,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",89.7153389453888,"[0.64884607, 0.65648527, 0.57383921, 0.63148248, 0.60659789]","[0.72111484, 0.71872243, 0.60892688, 0.69905116, 0.68173671]","[0.1627552, 0.21685772, 0.18106338, 0.15501316, 0.14833354]","[0.68753644, 0.61221938, 0.45591558, 0.68852735, 0.55609368]",weights,0.6234501841237645,0.6859103999409846,0.1728045976252584,0.6000584837553408,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'square', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",116.0389301776886,"[0.62544993, 0.63035061, 0.5688951, 0.61153639, 0.59171502]","[0.69924149, 0.68148932, 0.59126306, 0.67574257, 0.64528978]","[0.16989835, 0.23154677, 0.18617137, 0.15924023, 0.14912857]","[0.65541454, 0.58427176, 0.42815339, 0.67266543, 0.62005702]",weights,0.6055894097036139,0.6586052456110106,0.1791970560160086,0.5921124268815823,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",52.7643346786499,"[0.58897946, 0.63244784, 0.59662511, 0.58765499, 0.59069418]","[0.64041277, 0.68643021, 0.62374169, 0.63531353, 0.64708225]","[0.23646346, 0.23970008, 0.17529554, 0.17669347, 0.14495851]","[0.62553553, 0.65644201, 0.51744103, 0.65700808, 0.63303917]",weights,0.5992803140510266,0.6465960914983928,0.1946222121657137,0.617893164241359,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",73.15478944778442,"[0.60480627, 0.63282426, 0.57136715, 0.58566038, 0.57973351]","[0.67472217, 0.68784189, 0.60740741, 0.63098185, 0.6359291]","[0.17745335, 0.21364176, 0.190072, 0.17368025, 0.15651399]","[0.63453212, 0.60114226, 0.4882288, 0.61413026, 0.59204327]",weights,0.5948783134043364,0.6473764836515468,0.1822722706010689,0.5860153436394326,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",88.40564060211182,"[0.62206225, 0.63244784, 0.59361565, 0.58765499, 0.60520095]","[0.68248368, 0.68643021, 0.62583096, 0.63531353, 0.67516431]","[0.16896109, 0.23970008, 0.17579343, 0.17669347, 0.14448617]","[0.65889726, 0.65644201, 0.50504972, 0.65700808, 0.63254499]",weights,0.6081963336296285,0.6610445387185554,0.1811268476055174,0.6219884107729321,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 5, 'mode_wei': 'exp', 'n_estimators': 25, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",123.0306913852692,"[0.61867457, 0.63422241, 0.57383921, 0.59428571, 0.59359553]","[0.67877933, 0.68378331, 0.60949668, 0.65944719, 0.66281617]","[0.17558969, 0.21806868, 0.18263778, 0.16298697, 0.1523444]","[0.63514716, 0.59388521, 0.45736547, 0.61174425, 0.57457151]",weights,0.6029234875326355,0.6588645351968416,0.1783255063761528,0.5745427221203482,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 20, 'mode_wei': 'square', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.5, 'weighted_tree': True}",22.14002108573914,"[0.59120263, 0.63965369, 0.59678633, 0.60954178, 0.60638298]","[0.66272711, 0.70434092, 0.62934473, 0.66811056, 0.6697869]","[0.20200999, 0.2251035, 0.17810595, 0.15855644, 0.14975452]","[0.61822278, 0.67650032, 0.58595848, 0.74710495, 0.69854004]",weights,0.6087134801150634,0.6668620437858893,0.1827060820454362,0.6652653151168275,GBSG\leaf_models_GBSG_full.xlsx
BoostingCRAID,"{'aggreg_func': 'wei', 'categ': ['htreat', 'menostat', 'tumgrad'], 'criterion': 'weights', 'depth': 15, 'ens_metric_name': 'conc', 'leaf_model': 'only_survive', 'max_features': 0.7, 'min_samples_leaf': 20, 'mode_wei': 'square', 'n_estimators': 15, 'n_jobs': 1, 'size_sample': 0.7, 'weighted_tree': True}",28.90647172927856,"[0.60268897, 0.62346741, 0.60769561, 0.61277628, 0.58473028]","[0.68451226, 0.69172402, 0.66096866, 0.68636551, 0.66112328]","[0.17505286, 0.23374601, 0.1670565, 0.15645874, 0.14560492]","[0.69365468, 0.66457228, 0.57046328, 0.75958389, 0.66788072]",weights,0.6062717115748072,0.6769387461253282,0.1755838067119733,0.6712309697065731,GBSG\leaf_models_GBSG_full.xlsx
